Age;Distribution
15;0.000910777345670735
15.1;0.000910777345670735
15.2;0.000910777345670735
15.3;0.000910777345670735
15.4;0.000910777345670735
15.5;0.000910777345670735
15.6;0.000910777345670735
15.7;0.000910777345670735
15.8;0.000910777345670735
15.9;0.000910777345670735
16;0.000910777345670735
16.1;0.000911894863886281
16.2;0.000910777345670735
16.3;0.000908542309239641
16.4;0.000906307272808547
16.5;0.000904072236377453
16.6;0.000901837199946359
16.7;0.000899602163515265
16.8;0.000898484645299718
16.9;0.000896249608868625
17;0.000894014572437531
17.1;0.000888426981359796
17.2;0.000883956908497609
17.3;0.000878369317419874
17.4;0.000873899244557686
17.5;0.000868311653479952
17.6;0.000863841580617764
17.7;0.000858253989540029
17.8;0.000853783916677842
17.9;0.000848196325600107
18;0.00084372625273792
18.1;0.00084372625273792
18.2;0.00084372625273792
18.3;0.00084372625273792
18.4;0.00084372625273792
18.5;0.00084372625273792
18.6;0.00084372625273792
18.7;0.00084372625273792
18.8;0.00084372625273792
18.9;0.00084372625273792
19;0.00084372625273792
19.1;0.000837021143444638
19.2;0.000831433552366904
19.3;0.000824728443073622
19.4;0.000819140851995888
19.5;0.000812435742702606
19.6;0.000806848151624871
19.7;0.00080014304233159
19.8;0.000794555451253856
19.9;0.000787850341960574
20;0.000782262750882839
20.1;0.000780027714451746
20.2;0.000777792678020652
20.3;0.000776675159805105
20.4;0.000774440123374011
20.5;0.000772205086942917
20.6;0.000769970050511823
20.7;0.00076773501408073
20.8;0.000765499977649636
20.9;0.000764382459434089
21;0.000762147423002995
21.1;0.000758794868356354
21.2;0.000755442313709714
21.3;0.00075320727727862
21.4;0.000749854722631979
21.5;0.000746502167985338
21.6;0.000743149613338697
21.7;0.000740914576907604
21.8;0.000737562022260963
21.9;0.000734209467614322
22;0.000731974431183228
22.1;0.000735326985829869
22.2;0.000739797058692057
22.3;0.000743149613338697
22.4;0.000747619686200885
22.5;0.000752089759063073
22.6;0.000755442313709714
22.7;0.000759912386571901
22.8;0.000764382459434089
22.9;0.00076773501408073
23;0.000772205086942917
23.1;0.000773322605158464
23.2;0.000774440123374011
23.3;0.000775557641589558
23.4;0.000776675159805105
23.5;0.000776675159805105
23.6;0.000777792678020652
23.7;0.000778910196236199
23.8;0.000780027714451746
23.9;0.000781145232667293
24;0.000782262750882839
24.1;0.000793437933038309
24.2;0.000804613115193778
24.3;0.000815788297349247
24.4;0.000826963479504716
24.5;0.000838138661660185
24.6;0.000849313843815654
24.7;0.000860489025971123
24.8;0.000871664208126592
24.9;0.000882839390282062
25;0.000894014572437531
25.1;0.000882839390282062
25.2;0.000871664208126592
25.3;0.000860489025971123
25.4;0.000849313843815654
25.5;0.000838138661660185
25.6;0.000826963479504716
25.7;0.000815788297349247
25.8;0.000804613115193778
25.9;0.000793437933038309
26;0.000782262750882839
26.1;0.000781145232667293
26.2;0.000780027714451746
26.3;0.000778910196236199
26.4;0.000777792678020652
26.5;0.000776675159805105
26.6;0.000776675159805105
26.7;0.000775557641589558
26.8;0.000774440123374011
26.9;0.000773322605158464
27;0.000772205086942917
27.1;0.000768852532296276
27.2;0.000765499977649636
27.3;0.000763264941218542
27.4;0.000759912386571901
27.5;0.00075655983192526
27.6;0.000754324795494167
27.7;0.000750972240847526
27.8;0.000747619686200885
27.9;0.000744267131554244
28;0.00074203209512315
28.1;0.000746502167985338
28.2;0.000752089759063073
28.3;0.00075655983192526
28.4;0.000762147423002995
28.5;0.000766617495865183
28.6;0.000772205086942917
28.7;0.000776675159805105
28.8;0.000782262750882839
28.9;0.000787850341960574
29;0.000792320414822762
29.1;0.000791202896607215
29.2;0.000790085378391668
29.3;0.000788967860176121
29.4;0.000787850341960574
29.5;0.000787850341960574
29.6;0.000786732823745027
29.7;0.00078561530552948
29.8;0.000784497787313933
29.9;0.000783380269098386
30;0.000782262750882839
30.1;0.000787850341960574
30.2;0.000794555451253856
30.3;0.00080014304233159
30.4;0.000806848151624871
30.5;0.000812435742702606
30.6;0.000819140851995888
30.7;0.000824728443073622
30.8;0.000831433552366904
30.9;0.000837021143444638
31;0.00084372625273792
31.1;0.000844843770953467
31.2;0.00084707880738456
31.3;0.000849313843815654
31.4;0.000851548880246748
31.5;0.000853783916677842
31.6;0.000854901434893389
31.7;0.000857136471324483
31.8;0.000859371507755576
31.9;0.00086160654418667
32;0.000863841580617764
32.1;0.000864959098833311
32.2;0.000866076617048858
32.3;0.000866076617048858
32.4;0.000867194135264405
32.5;0.000868311653479952
32.6;0.000869429171695499
32.7;0.000870546689911046
32.8;0.000871664208126592
32.9;0.000872781726342139
33;0.000873899244557686
33.1;0.000871664208126592
33.2;0.000869429171695499
33.3;0.000867194135264405
33.4;0.000866076617048858
33.5;0.000863841580617764
33.6;0.00086160654418667
33.7;0.000859371507755576
33.8;0.000857136471324483
33.9;0.000854901434893389
34;0.000853783916677842
34.1;0.000863841580617764
34.2;0.000873899244557686
34.3;0.000883956908497609
34.4;0.000894014572437531
34.5;0.000904072236377453
34.6;0.000914129900317375
34.7;0.000924187564257297
34.8;0.00093424522819722
34.9;0.000944302892137142
35;0.000955478074292611
35.1;0.00094877296499933
35.2;0.000943185373921595
35.3;0.000936480264628314
35.4;0.000930892673550579
35.5;0.000924187564257297
35.6;0.000918599973179563
35.7;0.000911894863886281
35.8;0.000906307272808547
35.9;0.000899602163515265
36;0.000894014572437531
36.1;0.000891779536006437
36.2;0.000889544499575343
36.3;0.000888426981359796
36.4;0.000886191944928702
36.5;0.000883956908497609
36.6;0.000881721872066515
36.7;0.000879486835635421
36.8;0.000877251799204327
36.9;0.00087613428098878
37;0.000873899244557686
37.1;0.00087613428098878
37.2;0.000877251799204327
37.3;0.000879486835635421
37.4;0.000881721872066515
37.5;0.000883956908497609
37.6;0.000886191944928702
37.7;0.000888426981359796
37.8;0.000889544499575343
37.9;0.000891779536006437
38;0.000894014572437531
38.1;0.000899602163515265
38.2;0.000904072236377453
38.3;0.000909659827455188
38.4;0.000914129900317375
38.5;0.00091971749139511
38.6;0.000924187564257297
38.7;0.000929775155335032
38.8;0.00093424522819722
38.9;0.000939832819274954
39;0.000944302892137142
39.1;0.000940950337490501
39.2;0.000936480264628314
39.3;0.000933127709981673
39.4;0.000928657637119485
39.5;0.000924187564257297
39.6;0.000920835009610657
39.7;0.000916364936748469
39.8;0.000911894863886281
39.9;0.000908542309239641
40;0.000904072236377453
40.1;0.000910777345670735
40.2;0.000918599973179563
40.3;0.000925305082472844
40.4;0.000933127709981673
40.5;0.000939832819274954
40.6;0.000946537928568236
40.7;0.000954360556077064
40.8;0.000961065665370346
40.9;0.000967770774663627
41;0.000975593402172455
41.1;0.000971123329310268
41.2;0.00096665325644808
41.3;0.000963300701801439
41.4;0.000958830628939252
41.5;0.000955478074292611
41.6;0.000951008001430423
41.7;0.000946537928568236
41.8;0.000943185373921595
41.9;0.000938715301059407
42;0.00093424522819722
42.1;0.000936480264628314
42.2;0.000938715301059407
42.3;0.000940950337490501
42.4;0.000943185373921595
42.5;0.000944302892137142
42.6;0.000946537928568236
42.7;0.00094877296499933
42.8;0.000951008001430423
42.9;0.000953243037861517
43;0.000955478074292611
43.1;0.000955478074292611
43.2;0.000955478074292611
43.3;0.000955478074292611
43.4;0.000955478074292611
43.5;0.000955478074292611
43.6;0.000955478074292611
43.7;0.000955478074292611
43.8;0.000955478074292611
43.9;0.000955478074292611
44;0.000955478074292611
44.1;0.000961065665370346
44.2;0.00096665325644808
44.3;0.000973358365741362
44.4;0.000978945956819096
44.5;0.000985651066112378
44.6;0.000991238657190112
44.7;0.000997943766483394
